TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud,DBSCAN_Cluster,DBSCAN_Fraud
TX000640,AC00058,320.55,2023-05-01 17:11:47,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75,2024-11-04 08:08:14,-47746587.0,False,3,1.3226816217303288,False,False,0.1896607745451171,False,False,0,False
TX000641,AC00170,41.51,2023-10-04 16:47:33,Debit,Phoenix,D000688,16.51.235.240,M084,Online,28,Student,48,1,609.6,2024-11-04 08:11:54,-34269861.0,False,4,1.2629947792190697,False,False,0.18291777050466007,False,False,0,False
TX000642,AC00262,71.53,2023-10-30 16:49:25,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,68,Retired,39,1,2393.73,2024-11-04 08:12:00,-32023355.0,False,3,1.3151228059359443,False,False,0.15065871332296327,False,False,0,False
TX000643,AC00032,467.13,2023-09-28 17:18:26,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,54,Retired,45,1,3914.84,2024-11-04 08:06:58,-34786112.0,False,3,1.4167477722785202,False,False,0.18393202819626558,False,False,0,False
TX000644,AC00131,235.4,2023-09-26 17:02:25,Debit,Detroit,D000141,73.108.76.238,M038,Branch,28,Student,70,1,818.36,2024-11-04 08:10:13,-34960068.0,False,4,0.7668628044281675,False,False,0.21076124998863088,False,False,0,False
TX000645,AC00176,159.32,2023-01-16 18:57:13,Debit,Seattle,D000446,37.227.215.145,M033,Branch,18,Student,100,1,304.44,2024-11-04 08:10:32,-56812399.0,False,4,0.6963690795067667,False,False,0.1597658671907619,False,False,0,False
TX000646,AC00139,50.83,2023-12-18 16:06:14,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,2024-11-04 08:10:06,-27792232.0,False,0,1.5104921965144484,False,False,0.15581309522168751,False,False,0,False
TX000647,AC00056,56.89,2023-02-03 18:03:56,Credit,Houston,D000120,31.127.129.152,M062,Branch,59,Engineer,56,1,3034.67,2024-11-04 08:09:52,-55260356.0,False,3,1.0386890280274557,False,False,0.1856573771620087,False,False,0,False
TX000648,AC00276,20.22,2023-03-10 18:26:19,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32,2024-11-04 08:06:32,-52234813.0,False,3,1.3049154673016468,False,False,0.19712024672457196,False,False,0,False
TX000649,AC00447,50.4,2023-03-27 17:02:44,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01,2024-11-04 08:07:17,-50771073.0,False,4,0.9846223761713174,False,False,0.1989090542361403,False,False,0,False
TX000650,AC00143,73.88,2023-05-08 17:42:36,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,53,Retired,131,1,4055.55,2024-11-04 08:08:11,-47139935.0,False,3,0.7240162514690148,False,False,0.20840106473864328,False,False,0,False
TX000651,AC00139,119.61,2023-03-14 16:21:01,Debit,San Diego,D000102,99.205.173.118,M017,ATM,33,Doctor,53,1,9899.94,2024-11-04 08:07:28,-51896787.0,False,0,1.2812110842160631,False,False,0.1699905039479162,False,False,0,False
TX000652,AC00208,1241.05,2023-11-21 16:26:41,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,756.74,2024-11-04 08:11:48,-30123907.0,True,2,2.152078333628615,False,True,0.056374019392360974,False,True,0,False
TX000653,AC00426,116.58,2023-08-31 16:38:18,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,43,Engineer,247,1,2620.74,2024-11-04 08:06:50,-37207712.0,False,4,2.0885656325697894,False,False,0.12718774297096885,False,False,0,False
TX000654,AC00423,1919.11,2023-06-27 17:48:25,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24,2024-11-04 08:10:27,-42819722.0,True,2,3.9240630117981006,True,True,-0.004737503828571299,True,True,0,False
TX000655,AC00381,391.96,2023-06-19 16:21:58,Debit,Nashville,D000452,121.67.144.20,M032,ATM,64,Retired,79,1,2174.16,2024-11-04 08:06:47,-43515889.0,False,3,1.0281565729351907,False,False,0.1996023343444226,False,False,0,False
TX000656,AC00458,156.26,2023-01-02 17:49:44,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,46,Engineer,160,1,7854.1,2024-11-04 08:09:29,-58025985.0,False,0,0.7769242757899688,False,False,0.2013347324636694,False,False,0,False
TX000657,AC00014,427.0,2023-07-31 17:04:29,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,49,Engineer,163,1,8253.65,2024-11-04 08:07:30,-39884581.0,False,0,1.0139972212841257,False,False,0.20079238440040564,False,False,0,False
TX000658,AC00071,443.68,2023-04-25 18:58:32,Debit,Tucson,D000400,16.94.155.46,M012,ATM,18,Student,137,1,874.15,2024-11-04 08:10:26,-48258714.0,False,4,0.9131153608569744,False,False,0.16425579345612595,False,False,0,False
TX000659,AC00054,101.76,2023-02-20 17:27:24,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,31,Doctor,26,1,6043.25,2024-11-04 08:11:08,-53793824.0,False,4,1.8344903435955986,False,False,0.16959076623664127,False,False,0,False
TX000660,AC00182,67.57,2023-08-17 16:44:38,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,37,Engineer,107,1,2766.12,2024-11-04 08:11:15,-38417197.0,False,4,0.8971739225340779,False,False,0.19381612811755344,False,False,0,False
TX000661,AC00257,326.29,2023-12-06 17:10:35,Debit,Denver,D000184,6.44.165.160,M025,Online,56,Engineer,179,1,8171.26,2024-11-04 08:10:44,-28825209.0,False,0,1.153337274100094,False,False,0.19759577491090452,False,False,0,False
TX000662,AC00006,158.56,2023-02-28 17:28:13,Debit,Sacramento,D000027,218.238.171.184,M087,ATM,33,Doctor,100,1,5401.21,2024-11-04 08:10:48,-53102555.0,False,4,1.1009214926878406,False,False,0.21811238758886098,False,False,0,False
TX000663,AC00424,56.02,2023-06-19 17:50:29,Debit,Memphis,D000455,81.248.235.147,M003,Online,27,Student,142,1,3548.02,2024-11-04 08:07:58,-43510649.0,False,4,0.8285260431554318,False,False,0.190362368674992,False,False,0,False
TX000664,AC00131,288.28,2023-01-17 17:11:24,Debit,Portland,D000127,191.25.177.160,M087,Online,27,Student,36,1,160.83,2024-11-04 08:06:33,-56732109.0,False,4,1.289455049845447,False,False,0.18009301825199164,False,False,0,False
TX000665,AC00133,245.67,2023-01-02 18:35:07,Credit,Portland,D000097,3.77.114.6,M088,Branch,24,Student,107,1,752.25,2024-11-04 08:07:45,-58023158.0,False,4,0.33567314455577735,False,False,0.20679967533567895,False,False,0,False
TX000666,AC00393,152.18,2023-08-07 16:57:22,Credit,Los Angeles,D000637,40.244.94.218,M093,Online,39,Engineer,176,4,2459.84,2024-11-04 08:10:50,-39280408.0,True,1,1.1261482638985145,False,True,0.03959299282908724,False,True,0,False
TX000667,AC00361,114.35,2023-11-27 16:16:19,Credit,El Paso,D000264,193.221.15.59,M025,Branch,41,Engineer,21,1,469.12,2024-11-04 08:10:13,-29606034.0,False,4,1.7295275173294702,False,False,0.14011683770046685,False,False,0,False
TX000668,AC00092,373.27,2023-07-18 18:03:03,Credit,Miami,D000090,35.67.21.23,M053,Online,61,Doctor,79,1,8441.61,2024-11-04 08:06:36,-41004213.0,False,3,1.2562288397514845,False,False,0.20150209111302358,False,False,0,False
TX000669,AC00049,504.63,2023-11-13 17:07:10,Debit,Portland,D000129,77.21.150.75,M068,Online,60,Engineer,168,1,3806.16,2024-11-04 08:07:50,-30812440.0,False,3,1.3293291669906242,False,False,0.19072935328413765,False,False,0,False
TX000670,AC00023,126.22,2023-05-04 16:25:15,Debit,Atlanta,D000094,9.230.41.239,M081,ATM,46,Engineer,77,4,6133.41,2024-11-04 08:07:41,-47490146.0,True,1,0.9575103037493811,False,True,0.04619382782342929,False,True,0,False
TX000671,AC00323,820.15,2023-12-18 16:33:01,Debit,Kansas City,D000281,13.188.62.74,M093,Branch,47,Doctor,181,1,8802.97,2024-11-04 08:10:34,-27790653.0,False,2,1.426596577136254,False,False,0.1450224241495614,False,False,0,False
TX000672,AC00372,986.81,2023-03-31 16:52:35,Credit,Houston,D000093,145.76.10.8,M039,Online,68,Doctor,127,1,14881.77,2024-11-04 08:09:09,-50426194.0,False,2,2.9025071976100723,False,False,0.03048523452191587,False,False,0,False
TX000673,AC00497,8.37,2023-01-12 16:21:27,Debit,Colorado Springs,D000425,143.212.47.226,M011,ATM,63,Retired,135,1,1106.34,2024-11-04 08:11:23,-57167396.0,False,3,1.149037337799146,False,False,0.16828991675025012,False,False,0,False
TX000674,AC00130,197.49,2023-07-03 16:36:45,Credit,Fresno,D000649,167.67.137.223,M007,Online,53,Retired,30,1,5005.33,2024-11-04 08:06:40,-42305395.0,False,3,1.290774845511438,False,False,0.18719238581383263,False,False,0,False
TX000675,AC00034,637.97,2023-10-23 17:17:18,Debit,New York,D000646,104.165.213.58,M066,Branch,58,Retired,90,1,7949.03,2024-11-04 08:07:56,-32626238.0,False,2,1.514175805714948,False,False,0.19655206691534427,False,False,0,False
TX000676,AC00286,13.52,2023-05-15 16:51:28,Debit,Seattle,D000584,167.67.137.223,M001,ATM,26,Student,65,1,259.77,2024-11-04 08:06:30,-46538102.0,False,4,1.1526525792754818,False,False,0.17329754095286548,False,False,0,False
TX000677,AC00232,432.1,2023-03-20 16:28:17,Debit,San Francisco,D000264,182.84.41.229,M048,ATM,49,Engineer,240,1,2114.3,2024-11-04 08:10:16,-51378119.0,False,3,2.2068981010856557,False,False,0.13023521584260667,False,False,0,False
TX000678,AC00182,375.17,2023-06-08 17:20:53,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3,2024-11-04 08:11:26,-44463033.0,False,3,1.9858220079098792,False,False,0.12810135046466925,False,False,0,False
TX000679,AC00136,642.68,2023-02-17 16:57:11,Debit,Fresno,D000269,56.116.189.0,M034,Branch,50,Doctor,94,1,8461.46,2024-11-04 08:08:38,-54054687.0,False,2,1.421312741738317,False,False,0.1826364942555614,False,False,0,False
TX000680,AC00101,78.44,2023-11-21 17:25:30,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84,2024-11-04 08:10:39,-30120309.0,False,0,2.5904718950921692,False,False,0.09909931583753229,False,False,0,False
TX000681,AC00328,139.72,2023-01-16 17:53:00,Debit,Memphis,D000516,219.98.242.240,M033,Branch,49,Engineer,201,1,5058.83,2024-11-04 08:08:24,-56816124.0,False,3,1.4766419624279652,False,False,0.1755481101255511,False,False,0,False
TX000682,AC00356,499.99,2023-08-02 16:01:17,Debit,San Jose,D000100,9.230.41.239,M046,Branch,31,Engineer,296,1,8885.0,2024-11-04 08:09:05,-39715668.0,False,0,2.73546297113518,False,False,0.07784052701323219,False,False,0,False
TX000683,AC00312,10.07,2023-01-17 16:47:41,Debit,Albuquerque,D000494,23.92.205.75,M029,Online,24,Student,49,1,530.81,2024-11-04 08:08:57,-56733676.0,False,4,1.3164878896076813,False,False,0.158421191978588,False,False,0,False
TX000684,AC00242,120.62,2023-02-27 16:37:11,Debit,Raleigh,D000024,134.222.122.238,M087,ATM,23,Student,85,1,9379.53,2024-11-04 08:06:39,-53191768.0,False,0,1.4044554017704485,False,False,0.16213186967218945,False,False,0,False
TX000685,AC00123,578.49,2023-10-16 17:46:51,Debit,Nashville,D000463,194.88.79.54,M032,Branch,59,Retired,180,1,6475.13,2024-11-04 08:06:50,-33229199.0,False,3,1.6964558078875578,False,False,0.18485798146543508,False,False,0,False
TX000686,AC00071,119.3,2023-08-28 16:08:54,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04,2024-11-04 08:08:55,-37468801.0,True,1,2.746506144260798,False,True,-0.027027608502987244,True,True,0,False
TX000687,AC00370,280.92,2024-01-01 18:21:50,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85,2024-11-04 08:06:41,-26574291.0,False,0,1.3786909340639457,False,False,0.20324204037361782,False,False,0,False
TX000688,AC00330,42.42,2023-06-01 17:19:57,Debit,Sacramento,D000068,61.95.76.233,M042,Online,21,Student,102,1,490.57,2024-11-04 08:09:11,-45067754.0,False,4,0.8185800574493164,False,False,0.17650899267275239,False,False,0,False
TX000689,AC00218,77.03,2023-06-19 16:57:53,Debit,Fresno,D000681,121.67.144.20,M030,ATM,67,Doctor,259,1,11310.27,2024-11-04 08:08:06,-43513813.0,False,0,2.3602096605889638,False,False,0.07452437060059203,False,False,0,False
TX000690,AC00437,22.59,2023-03-27 16:12:36,Debit,Seattle,D000048,113.115.81.178,M060,ATM,62,Retired,45,1,3988.75,2024-11-04 08:08:22,-50774146.0,False,3,1.1521869006209644,False,False,0.17902422060301293,False,False,0,False
TX000691,AC00287,568.76,2023-10-09 16:48:50,Debit,Baltimore,D000221,63.191.171.41,M097,ATM,51,Retired,155,1,7484.32,2024-11-04 08:12:09,-33837799.0,False,0,1.4542367925427686,False,False,0.19116730536054155,False,False,0,False
TX000692,AC00418,25.94,2023-10-16 18:53:31,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,4815.11,2024-11-04 08:06:38,-33225187.0,True,1,2.304792981277952,False,True,-0.011595990085801144,True,True,0,False
TX000693,AC00465,105.94,2023-08-07 16:02:55,Debit,Oklahoma City,D000532,160.212.125.105,M074,Branch,51,Engineer,207,1,5963.1,2024-11-04 08:09:59,-39283624.0,False,3,1.557651668378363,False,False,0.1712003397046481,False,False,0,False
TX000694,AC00011,733.29,2023-03-15 18:42:16,Debit,Virginia Beach,D000618,16.51.235.240,M032,ATM,52,Doctor,94,5,10427.0,2024-11-04 08:07:12,-51801896.0,True,1,2.6903186081036807,False,True,-0.032275272362923046,True,True,0,False
TX000695,AC00432,350.15,2023-11-27 16:18:25,Credit,Fresno,D000234,11.167.243.171,M052,ATM,21,Student,195,1,296.47,2024-11-04 08:08:37,-29605812.0,False,4,1.2237860872025055,False,False,0.15416008775277112,False,False,0,False
TX000696,AC00240,1151.18,2023-08-25 17:26:27,Debit,Kansas City,D000208,72.192.101.196,M055,ATM,65,Doctor,105,1,1100.06,2024-11-04 08:07:02,-37723235.0,False,2,1.6489326035598577,False,False,0.09687273248050177,False,False,0,False
TX000697,AC00497,183.67,2023-06-26 16:11:29,Debit,San Diego,D000187,77.7.223.184,M085,Online,19,Student,238,1,910.26,2024-11-04 08:11:05,-42911976.0,False,4,1.7413742829185954,False,False,0.12708102191752174,False,False,0,False
TX000698,AC00026,278.27,2023-04-10 16:47:55,Debit,Tucson,D000141,87.234.36.48,M027,Branch,29,Doctor,123,1,6684.34,2024-11-04 08:09:58,-49562523.0,False,0,1.2390214096007401,False,False,0.20772181278631713,False,False,0,False
TX000699,AC00277,470.3,2023-09-12 18:46:45,Debit,Austin,D000695,41.110.46.150,M091,ATM,40,Doctor,88,1,8524.09,2024-11-04 08:08:00,-36163275.0,False,0,1.103142190723454,False,False,0.19075301820625196,False,False,0,False
TX000700,AC00116,261.69,2023-11-27 17:29:25,Debit,Philadelphia,D000117,197.52.3.107,M042,ATM,53,Retired,84,1,5126.65,2024-11-04 08:09:09,-29601584.0,False,3,0.699222949921542,False,False,0.21177286958031444,False,False,0,False
TX000701,AC00367,365.04,2023-03-06 16:29:57,Debit,Virginia Beach,D000232,86.220.59.252,M003,Branch,22,Student,94,1,873.89,2024-11-04 08:12:08,-52587731.0,False,4,0.6733928364832727,False,False,0.20527634665859795,False,False,0,False
TX000702,AC00030,211.1,2023-09-14 16:58:48,Debit,Miami,D000653,19.228.76.177,M070,Branch,57,Retired,136,1,7059.77,2024-11-04 08:07:01,-35996893.0,False,3,0.7739312372723235,False,False,0.21996424976368323,False,False,0,False
TX000703,AC00111,21.49,2023-05-04 16:51:17,Debit,Denver,D000108,60.43.160.195,M050,ATM,58,Doctor,240,1,11991.24,2024-11-04 08:08:08,-47488611.0,False,0,1.9923096436303291,False,False,0.09196403014083432,False,False,0,False
TX000704,AC00220,63.58,2023-09-11 17:43:14,Debit,Columbus,D000081,163.129.70.210,M093,ATM,18,Student,199,1,8086.04,2024-11-04 08:11:56,-36253722.0,False,0,1.9703484384481125,False,False,0.1047155322058968,False,False,0,False
TX000705,AC00295,321.86,2023-07-24 16:25:51,Debit,San Antonio,D000554,141.241.241.128,M005,ATM,63,Doctor,167,1,12626.49,2024-11-04 08:06:35,-40491644.0,False,0,1.4055476599396968,False,False,0.13707317821135495,False,False,0,False
TX000706,AC00137,12.11,2023-12-12 16:17:27,Debit,Jacksonville,D000577,57.141.198.111,M038,Branch,75,Retired,127,1,1730.28,2024-11-04 08:07:10,-28309783.0,False,3,1.2328489327944845,False,False,0.11944080481879271,False,False,0,False
TX000707,AC00004,642.54,2023-05-10 18:49:20,Debit,Milwaukee,D000663,166.79.195.157,M025,Branch,44,Engineer,28,1,3143.17,2024-11-04 08:10:37,-46963277.0,False,2,1.6597346489475477,False,False,0.13901044799089052,False,False,0,False
TX000708,AC00442,210.45,2023-12-11 16:47:05,Debit,Las Vegas,D000547,144.91.150.133,M011,ATM,27,Student,146,1,1242.49,2024-11-04 08:06:24,-28394359.0,False,4,0.3863482006154774,False,False,0.2147668807516237,False,False,0,False
TX000709,AC00201,313.65,2023-01-30 16:08:07,Credit,Chicago,D000288,57.232.212.116,M017,Branch,55,Retired,173,1,1886.36,2024-11-04 08:10:49,-55612962.0,False,3,1.2329150883061837,False,False,0.1963082137964674,False,False,0,False
TX000710,AC00462,99.76,2023-08-07 16:21:37,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,26,Student,131,1,416.89,2024-11-04 08:06:26,-39282289.0,False,4,0.5743344307092045,False,False,0.18596432039283883,False,False,0,False
TX000711,AC00390,115.32,2023-07-25 17:24:07,Debit,Denver,D000663,211.45.75.44,M075,Branch,53,Retired,113,1,5929.08,2024-11-04 08:08:36,-40401869.0,False,3,0.6776578722589844,False,False,0.2243431124073365,False,False,0,False
TX000712,AC00297,33.61,2023-08-21 17:25:00,Debit,Milwaukee,D000116,142.184.68.230,M014,Online,23,Student,72,1,479.08,2024-11-04 08:08:40,-38069020.0,False,4,1.0365859499504808,False,False,0.18042797308230007,False,False,0,False
TX000713,AC00173,498.59,2023-01-30 16:20:26,Credit,Oklahoma City,D000604,93.169.212.219,M032,Online,33,Doctor,32,1,5862.99,2024-11-04 08:06:58,-55611992.0,False,4,1.936583085951578,False,False,0.16517869842961924,False,False,0,False
TX000714,AC00382,98.81,2023-09-04 16:48:13,Debit,San Francisco,D000430,38.210.156.148,M047,Branch,27,Student,91,1,797.1,2024-11-04 08:08:11,-36861598.0,False,4,0.6653769603900187,False,False,0.20514641612566364,False,False,0,False
TX000715,AC00175,1.87,2023-10-20 18:34:41,Debit,Washington,D000165,30.229.179.194,M014,ATM,65,Retired,147,1,7287.94,2024-11-04 08:09:48,-32880907.0,False,3,1.1021824973219132,False,False,0.17736744988306996,False,False,0,False
TX000716,AC00035,78.92,2023-06-15 18:57:42,Credit,Jacksonville,D000118,149.84.108.18,M075,Online,59,Engineer,95,1,5624.86,2024-11-04 08:08:28,-43852246.0,False,3,0.5802422790346038,False,False,0.21983034457555523,False,False,0,False
TX000717,AC00219,194.29,2023-01-23 16:05:42,Credit,Seattle,D000307,160.65.101.37,M059,Branch,39,Engineer,10,1,2988.41,2024-11-04 08:08:57,-56217795.0,False,4,1.7783176213871814,False,False,0.1463238183635026,False,False,0,False
TX000718,AC00416,28.73,2023-10-31 16:11:57,Debit,Kansas City,D000384,93.52.44.101,M016,ATM,53,Engineer,185,1,2712.96,2024-11-04 08:08:37,-31939000.0,False,3,1.3742506552108016,False,False,0.16918414162948137,False,False,0,False
TX000719,AC00467,105.53,2023-06-16 16:36:20,Debit,Colorado Springs,D000003,53.131.194.183,M026,Online,24,Student,88,1,1433.66,2024-11-04 08:10:14,-43774434.0,False,4,0.6530127648419868,False,False,0.2089135028945549,False,False,0,False
TX000720,AC00465,737.34,2023-03-20 17:45:22,Debit,Miami,D000041,93.146.251.20,M006,Online,30,Doctor,34,1,7336.56,2024-11-04 08:08:06,-51373364.0,False,2,1.7437624606033049,False,False,0.13111959832315306,False,False,0,False
TX000721,AC00102,237.86,2023-02-06 17:48:39,Debit,Philadelphia,D000274,135.73.131.111,M044,ATM,18,Student,210,1,475.63,2024-11-04 08:10:20,-55002101.0,False,4,1.3892208612313748,False,False,0.1316559993602221,False,False,0,False
TX000722,AC00119,409.61,2023-07-26 16:05:48,Debit,Kansas City,D000618,197.23.128.119,M024,Branch,65,Doctor,89,1,11698.15,2024-11-04 08:10:16,-40320268.0,False,0,1.4763957088974595,False,False,0.15372959578610074,False,False,0,False
TX000723,AC00418,75.53,2023-08-21 17:36:05,Credit,Fresno,D000597,54.252.249.33,M009,Online,21,Student,157,1,1034.35,2024-11-04 08:07:11,-38068266.0,False,4,0.8153185813868439,False,False,0.18457490621788025,False,False,0,False
TX000724,AC00237,72.75,2023-05-01 16:30:03,Debit,Phoenix,D000413,105.136.156.29,M067,ATM,64,Doctor,15,1,12042.79,2024-11-04 08:07:19,-47749036.0,False,0,2.058336031678223,False,False,0.09906713002261103,False,False,0,False
TX000725,AC00279,39.11,2023-09-01 18:05:37,Debit,Columbus,D000241,196.121.240.10,M052,Online,26,Student,143,1,518.54,2024-11-04 08:08:27,-37116170.0,False,4,0.7898709877881591,False,False,0.18885681182716985,False,False,0,False
TX000726,AC00067,1309.79,2023-03-06 16:33:43,Debit,San Francisco,D000251,3.200.166.167,M004,ATM,23,Student,139,1,1258.93,2024-11-04 08:11:14,-52587451.0,True,2,2.0564461086606296,False,True,0.07055781477471212,False,True,0,False
